Symbol,Name,Status
NIIRF,NICHIRIN CO LTD KOBE CITY HYOGO PREFECTURE SHS (Japan),inactive
RECAF,Reconnaissance Energy Africa Ltd Common Shares,inactive
GLPGF,Galapagos NV Ordinary Shares,inactive
AHGHF,ALTHEA GROUP HLDGS LTD Ordinary Shares (Australia),inactive
UGEIF,UGE International Ltd Common Shares,inactive
PYHOF,"Playmates Holdings, Ltd. Ordinary Shares",inactive
MCIM,Macau Capital Investments Inc Common Stock New,inactive
MDMLF,MIDAS MINERALS LTD Ordinary Shares,inactive
CMSQY,Computershare Ltd Sponsored ADR,inactive
POGHF,Pilot Corp Ordinary Shares (Japan),inactive
MNSEF,Magnis Energy Technologies Ltd Ordinary Shares,inactive
YBGJ,Yubo International Biotech Limited Common Stock,inactive
ASHGF,ASHTROM GROUP LTD SHARE (Israel),inactive
FEPTY,Far East Pharmaceutical Technology Company Ltd Sponsored ADR (Cayman Islands),inactive
CWXZF,Doman Building Materials Group Ltd Ordinary Shares,inactive
MCQEF,Macquarie Group Ltd Ordinary shares (Australia),inactive
ZHEXF,Zhejiang Southeast Electric Power-B Ordinary Shares,inactive
LACQU,Leisure Acquisition Corp. Unit,inactive
CERX,"Colombia Energy Resources, Inc. Common Stock",inactive
SRHYY,SYRAH RES LTD  American Depositary Receipts - Sponsored (Australia),inactive
RACJS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 1915 CRACKER JACK TY COBB CARD Shares of Beneficial Interest,inactive
PGFY,Pingify International Inc Common Stock,inactive
LSANF,Los Andes Copper Limited Ordinary Shares,inactive
MEIJF,Meiji Electric Industries Co Ltd Nagoya Ordinary Shares (Japan),inactive
AVFCF,ADVFN Plc Ordinary Shares (United Kingdom),inactive
MLTO,Medirect Latino Inc Common Stock,inactive
AGTK,"Agritek Holdings, Inc Common Stock",inactive
WLKBF,WALKABOUT RES LTD SHS (Australia),inactive
MOTUY,Motus Holdings Limited Sponsored ADR (South Africa),inactive
IRICF,ISRAS INVESTMENT CO LTD Ordinary Shares,inactive
BECBF,iShares III PLC BARCLAYS EURO CORPORATE BOND EURO SHS Exchange Traded Fund,inactive
PTRUF,Petrus Res Ltd Ordinary Shares (Canada),inactive
BENZF,Benz Mng Corp Ordinary Shares (Canada),inactive
NRGT,Energy Today Inc. Common Stock,inactive
BKMM,"Bekem Metals, Inc. Common Stock",inactive
OGSWS,OTIS GALLERY LLC MEMBERSHIP INT SER - GALLERY DROP 105,inactive
HNGZY,HANGZHOU TIGERMED CONSULTING CO LTD American Depositary Receipts - Unsponsored,inactive
RSLVS,RSE COLLECTION LLC 1892 SHERLOCK HOLMES,inactive
PHURF,POH HUAT RESOURCES HOLDINGS BHD SHS (Malaysia),inactive
CLCGY,Clicks Group Ltd SPONSORED ADR,inactive
ARHOF,Amrest Hldgs Se Ordinary Shares,inactive
GDQMF,Goldquest Mining Corp Common Shares (Canada),inactive
PCPDF,PACIFIC CENTURY PREMIUM DEVELOPMENTS LIMITED Ordinary Shares,inactive
VCON,VICON INDS INC Common Stock,inactive
REMKS,RSE ARCHIVE LLC MEMBERSHIP INT SER - APOLLO11 NY TIMES APOLLO 11,inactive
BCMKF,BCA MARKETPLACE PLC Common Shares United Kingdom (GB),inactive
STMDF,StartMonday Technology Corp. Ordinary Shares (Canada),inactive
APRDN,Alabama Power Company 4.20 Preferred Stock,inactive
PYCMF,PAYCORE MINERALS INC Common Shares,inactive
MAIFF,"Minera Alamos, Inc. Ordinary Shares (Canada)",inactive
EPYFF,E-Play Digital Inc Ordinary Shares,inactive
SLNTY,Solutions 30 S.E. American Depositary Receipts - Unsponsored   Luxembourg (LU),inactive
JNDOF,Jins Hldgs Inc Ordinary Shares,inactive
MIKAF,Mitra Keluarga Karyasehat TBK PT Ordinary Shares (Indonesia),inactive
HHSE,"Hannover House, Inc.  Common Stock",inactive
PCDAF,Postmedia Network CDA Corp Common Shares,inactive
BITRF,Biotron Ltd Ordinary Shares (Australia),inactive
NEIK,"Northstar Electronics, Inc. Common Stock",inactive
TSOI,"Therapeutic Solutions International, Inc. Common Stock",inactive
TGMR,Troy Gold & Mineral Corporation Common Stock,inactive
THDS,3Dshopping.com Common Stock,inactive
DNDT,DND Technologies Inc. Common Stock,inactive
HWNI,"High Wire Networks, Inc. Common Stock",inactive
ANVMF,ANOVA METALS LTD Ordinary Shares,inactive
PPRQF,Choice Pptys Real Estate Invt Tr TR Unit (Canada),inactive
INVT,INVENTERGY GLOBAL INC Common Stock,inactive
IBKKF,IMINING TECHNOLOGIES INC Ordinary Shares,inactive
IUNTF,iShares MSCI EAFE Index ETF CAD-Hedged (Canada),inactive
ALLXF,ARIS GOLD CORP Common Stock,inactive
MOJO,Equator Beverage Company Common Stock,inactive
ACMC,American Church Mortgage Co Common Stock,inactive
AOXY,"Advanced Oxygen Technologies, Inc. Common Stock",inactive
HLUYY,H Lundbeck A/S Sponsored ADR (Denmark),inactive
CHLFF,Capital Holdings Fds PLC Accum Ptg Shs Class A USD (Ireland),inactive
HCKG,"Hocking Valley Bancshares, Inc (OH) Common Shares",inactive
ORENF,"Origin Enterprises PLC, Dublin Ordinary Shares (Ireland)",inactive
ROSSF,Ross Group PLC Ordinary Shares (United Kingdom),inactive
RGPMF,Enwell Energy Plc Common Shares,inactive
QEBR,"Virtual Medical International, Inc. Common Stock",inactive
GTCP,Georgetown Corporation Common Stock,inactive
HCCA,Healthcare Corporation of America Common Stock,inactive
EXCOF,Exco Technologies Ltd Ordinary Shares,inactive
BUGVF,PRIMO NUTRACEUTICALS INC COM NEW (Canada),inactive
WEMXF,Weimob Inc Ordinary Shares (Cayman Islands),inactive
MENI,Mobilized Entertainment Inc Common Stock,inactive
MITUY,Mitsui Chemicals Inc Unsponsored ADR (Japan),inactive
CLNMF,CLEAN MOTION AB SHARE AK (Sweden),inactive
PNINF,PININFARINA SPA TORINO SHS (Italy),inactive
FURCF,FORVIA SE Ordinary Shares,inactive
CYGT,"Cygnus eTransactions Group, Inc. Common Stock",inactive
CAMG,"CAM Group, Inc. Common Stock",inactive
ZRDZF,ZARDOYA OTIS SA MADRID Ordinary Shares,inactive
UNLRY,PT Unilever Indonesia Tbk Unsponsored ADR (Indonesia),inactive
HRSEF,Hirose Electric Co Ltd Ordinary Shares (Japan),inactive
HJVDF,FONDAK FONDS FONDAKINHABER ANTEILE A (Germany),inactive
SHZUY,Shizuoka Bank Limited ADR,inactive
CWWBF,PLANT-BASED INVT CORP Ordinary Shares,inactive
MGAWF,Megaworld Corporation Ordinary Shares (Phillippines),inactive
VCMP,VCampus Corporation Common Stock,inactive
AMCUF,Amata Corp Public Co Ltd Units Non-Voting Depositary Receipt (Thailand),inactive
XJNGF,GOLDWIND SCIENCE & TECHNOLOGY CO LTD Ordinary Shares,inactive
TTBKF,2020 BULKERS LTD Ordinary Shares,inactive
PBBGF,Deutsche Pfandbriefbank Common Stock,inactive
RTOBF,Ratos Ab Shs-B Ordinary Shares,inactive
CGEAF,Cogeco Communications Inc Common Shares,inactive
SPASY,SATS Ltd Unsponsored ADR (Singapore),inactive
MSEZ,Media Sentiment Inc Common Stock,inactive
RMBHF,RMB HOLDINGS LTD SHS (South Africa),inactive
JRFIF,JAPAN MET FD INV CORP SHS Ordinary Shares,inactive
AASP,Global Acquisitions Corporation Common Stock,inactive
EJPRF,East Japan Railway Co Ordinary Shares,inactive
PBYBF,PT Bayu Buana TBK Ordinary Shares,inactive
GHST,GHST World Inc. Common Stock,inactive
PBTHF,POINTSBET HLDGS LTD Ordinary Shares,inactive
SKSJF,Shinko Shoji Co Ltd Ordinary Shares (Japan),inactive
DDDX,3DX Industries Inc. Common Stock,inactive
NUFMF,Nufarm Limited Ordinary Shares,inactive
STKMF,Sotkamo Silver AB Ordinary Shares (Sweden),inactive
OOBHF,ON THE BEACH GROUP PLC Ordinary Shares,inactive
JAPAF,Japan Tobacco Ordinary Shares,inactive
HMRFF,HOMERUN RES INC Common Shares,inactive
SPGYF,"Whitecap Resources, Inc. Common shares (Canada)",inactive
HHSRF,Hi Ho Silver Resources Inc Common Shares,inactive
FDMSF,FANDIFI TECHNOLOGY CORP Ordinary Shares,inactive
GIFOF,Grifols Sa Barcelona Ordinary Shares,inactive
BHNGF,Bhang Inc Common Stock,inactive
OREAF,OREA MNG CORP Common Shares,inactive
SOLU,"Solutions Group, Inc. Common Stock",inactive
GRUA,Garuda Capital Corporation Common Stock,inactive
DLMI,Diamond Lake Minerals Inc Common Stock,inactive
IONKF,Ionic Brands Corp Ordinary Shares,inactive
KUKAY,Kuka Aktiengesellschaft Unsponsored ADR (Germany),inactive
WHTPF,WH Smith Plc Ordinary shares (United Kingdom),inactive
MNULF,MANULIFE US REIT REIT,inactive
ASII,"Accredited Solutions, Inc. Common Stock",inactive
CNDD,CONCORDE AMER INC COM,inactive
MAEOY,Manila Elec Co Unsponsored ADR(Phillippines),inactive
SSYNF,Sensyne Health Ltd Ordinary Shares (United Kingdom),inactive
WVFC,WVS Financial Corp. Common Stock,inactive
NLLSY,Nel ASA Unsponsored ADR (Norway),inactive
NMSCA,Nutrition Management Services Company Class A,inactive
AVCNF,Avicanna Inc Common Shares (Canada),inactive
AXTG,"Axis Technologies Group, Inc. Common Stock",inactive
AITX,ARTIFICIAL INTELLIGENCE TECHNOLOGY SOLUTIONS INC. Common Stock,inactive
CECL,"Cecil Bancorp, Inc. Common Stock",inactive
NEUN,"NeuroGenesis, Inc. Common Stock",inactive
ELSLF,ELSIGHT LTD Ordinary Shares,inactive
CZBS,Citizens Bancshares Corporation (GA) Common Stock,inactive
CVONF,Carnarvon Energy Limited Ordinary Shares,inactive
TKHCF,"TECMO KOEI HOLDINGS CO LTD, YOKOHAMA Ordinary Shares (Japan)",inactive
APGOF,Apollo Silver Corp. Common Shares,inactive
MODC,Modern Technology Corp. Common Stock,inactive
GOCH,"Geeks On Call Holdings, Inc. Common Stock",inactive
MLFB,"Major League Football, Inc Common Stock",inactive
PRMNF,Prime Mining Corp Common Shares,inactive
DWNX,DELHI BK CORP COM,inactive
NGKSF,NITERRA CO LTD Ordinary Shares,inactive
PGNT,"Paragon Technologies, Inc. Common Stock",inactive
PDTGF,PEOPLE DREAMS & TECHNOLOGIES GROUP CO LTD COM STK (Japan),inactive
NUBC,Northumberland Bancorp Common Stock,inactive
PHGUF,Pharming Group Nv Leiden Ordinary Shares,inactive
ERFB,"ERF Wireless, Inc. Common Stock",inactive
GTKP,Gatekeeper USA Inc New Common Shares,inactive
GTMAY,Grupo TMM S.A. American Depositary Shares,inactive
KDCE,Kid Castle Educational Corporation Common Stock,inactive
AFFT,"AmTrust Financial Services, Inc. 7.50% Subordinated Notes Due 2055",inactive
CEVIY,"China Everbright, Ltd Unsponsored ADR (Hong Kong)",inactive
MONRY,Moncler S.P.A. American Depositary Receipts (Unsponsored)(Italy),inactive
DESLF,DESCENTE LTD COM STK (Japan),inactive
IBDRY,Iberdrola Sa Sponsored ADR (Spain),inactive
BRGS,BARRISTER GLOBAL SERVICES NETWORK INC COM PAR $0.01,inactive
CMLGF,"Canickel Mining, Ltd. Ordinary Shares (Canada)",inactive
GWAXY,GWA Group Limited American Depositary Receipts - Unsponsored,inactive
FRZT,"Freeze Tag, Inc. Common Stock",inactive
CGPI,"China Redstone Group, Inc. Com",inactive
HERC,H.E.R.C. Products Incorporated Common Stock,inactive
GALNF,Galenica AG Ordinary Shares (Switzerland),inactive
RSSGS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 2018 BOWMAN SHOHEI (OHTANI PITCHING ROOKIE CARD),inactive
DIAAF,Diamant Art Corporation Ordinary Shares (Canada),inactive
ZNGMF,ZENGAME TECHNOLOGY HLDG LTD HKD ORD SHS (Cayman Islands),inactive
POYN,"Po Yuen Cultural Holdings (Hong Kong) Co., Ltd. Common Stock",inactive
QNTA,"Quanta, Inc. Common Shares",inactive
ALVRQ,Alvarion Ltd. Ordinary Shares,inactive
SEXHF,Sichaun Expressway Co Ltd Ordinary Shares,inactive
ALLN,Allin Corporation. Common Stock,inactive
JAJDF,JAJ DISTRIBUTION SA Ordinary Shares,inactive
SAAFY,SARAS S P A American Depositary Receipts - Unsponsored,inactive
LTHIF,InZinc Mining Ltd. Ordinary Shares (Canada),inactive
ICTEY,INTERNATIONAL CONTAINER TERMINAL SVCS INC American Depositary Receipts - Unsponsored (Phillippines),inactive
SGPDF,SSGA SPDR ETFS EUROPE I PLC ACCUM SHS EXCHAGE TRADED FUND USD Exchange Traded Fund,inactive
LSIIF,Lisi Ordinary shares (France),inactive
NJMVF,NICHOLS PLC SHS (United Kingdom),inactive
ASLTY,ASYMCHEM LABORATORIES TIANJIN CO LTD American Depositary Receipts - Unsponsored (China),inactive
AVCGF,AUCTUS ALTERNATIVE INVTS LTD Ordinary Shares,inactive
IPCIQ,INTELLIPHARMACEUTICS INTL INC Common Shares,inactive
RSLDS,RSE ARCHIVE LLC MEMBERSHIP INT SER - KEROUAC ON THE ROAD,inactive
FPWM,Charlestowne Premium Beverages Inc. Common Stock,inactive
MCCNF,MEDCOLCANNA ORGANICS INC COM (Canada),inactive
KOZZF,Koza Altin Isletmeleri AS Ordinary Shares   (Turkey),inactive
MNKKQ,MALLINCKRODT PUB LTD CO Ordinary Shares,inactive
RSCVS,RSE ARCHIVE LLC MEMBERSHIP INT SER - TKAM TO KILL A MOCKINGBIRD,inactive
URNAF,URBANA CORP COM (Canada),inactive
HMCLF,HOME CONSORTIUM LTD ORDINARY FULLY PAID (Australia),inactive
COENF,Contact Energy Limited Ordinary Shares,inactive
GOOI,"Gooi Global, Inc. Common Stock",inactive
IRVRF,Irving Res Inc Ordinary Shares (Canada),inactive
SHGP,Sharpe Resource Corporation Ordinary Shares (Canada),inactive
RLTFS,RSE COLLECTION LLC MEMBERSHIP INT #LOTF SER 1954 LORD OF THE FLIES,inactive
RGPKS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 1985 GARBAGE PAIL KIDS BOX Shares of Beneficial Interest,inactive
SPNX,SUPERIOR ENERGY SVCS INC Common Stock,inactive
FELTF,Fuji Electric Holdings Co Ltd Ordinary Shares (Japan),inactive
SHMZF,Shimadzu Corp Ordinary Shares,inactive
RSVKS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 99TMB2 1999 POKEMON TROPICAL MEGA (BATTLE CARD),inactive
PTMEF,PT MEDIA NUSANTARA CITRA TBK Ordinary Shares (Indonesia),inactive
FINMY,Leonardo S.P.A. American Depositary Receipts - Unsponsored,inactive
MJLB,"Ultrack Systems, Inc. Common Stock",inactive
CYBBF,VIRGIN MONEY UK PLC CDI 1 1 FOREIGN EXEMPT LSE Ordinary Shares,inactive
VHLD,VECTOR 21 HLDGS INC Common Stock,inactive
010ESC036,ESC AKUMIN INC,inactive
AOTVF,ASCOT RES LTD COM (Canada),inactive
HHSSF,Huishang Bank Corp Ltd Ordinary Shares H (China),inactive
AILIH,Ameren Illinois Company. NEW 4.08% Cumulative Preferred Stock,inactive
MXCHF,Orbia Advance Corp S A B DE CV Ordinary Shares,inactive
GRLVF,Group Eleven Res Corp Ordinary Shares (Canada),inactive
CNFN,CFN ENTERPRISES INC Common Stock,inactive
NUGS,Cannabis Strategic Ventures Common Stock,inactive
TYFG,"Tri County Financial Group, Inc. Common Stock",inactive
BDOUF,BDO Unibank Inc Ordinary Shares (Phillipines),inactive
CSJT,Changsheng International Group Limited Common Stock,inactive
GRPS,"Gold River Productions, Inc. Common Stock",inactive
AVHOQ,Avianca Holdings SA American Depositary Receipts - Sponsored (Panama),inactive
SSCC,Spirits Cap Corp. Common Stock,inactive
STMZF,Scottish Mortgage Invt Tr PLC Ordinary Shares GBP,inactive
DVDR,Divide Drives Inc Common Stock,inactive
SUME,"Summer Energy Holdings, Inc. Common Stock",inactive
MILFF,1CM INC Common Stock,inactive
TSLRF,TESCO LOTUS RETAIL GROWTH FREEHOLD & LEASEHOLD PPTY FD Unit,inactive
SMSSY,SMS CO Ltd. American Depositary Receipts - Unsponsored,inactive
SGFEF,Siegfried Holdings Ltd. Ordinary Shares (Switzerland),inactive
HHBT,HH Biotechnology Holdings Company Common Stock,inactive
IMUC,"EOM Pharmaceutical Holdings, Inc. Common Stock",inactive
ISTOF,ISHARES STOXX EUROPE 600 TRAVEL & LEISURE DE Shs Holdings (Germany),inactive
GNLAF,Genesis Land Development Corporation Canada Ordinary Shares,inactive
HLNFF,High Liner Foods Inc Ordinary Shares,inactive
LCAR,"Lescarden, Inc. Common Stock",inactive
NBMFF,NEO BATTERY MATLS LTD Common Shares,inactive
SHCAY,Sharp Corp (Osaka) American Depositary Receipts - Unsponsored,inactive
LNDLF,Landore Resources Limited Ord NPV (Guernsey),inactive
HUKEF,Hokuriku Electrical Construction Ltd Ordinary Shares (Japan),inactive
IPWLP,Indianapolis Power & Light 4% Preferred Stock,inactive
XTPEF,"Xtep International Holdings, Ltd. Ordinary Shares (Cayman Islands)",inactive
ZTCOF,Zte Corporation Shares H (China),inactive
SSLZY,"Santos, Ltd. American Depositary Receipts - Sponsored",inactive
ALPVN,Alabama Power Company 4.60 Preferred Stock,inactive
WACLY,Wacoal Holdings Corporation American Depositary Receipts - Sponsored,inactive
DDWWF,Dividend Growth Split Corp Cl A Ordinary Shares (Canada),inactive
TKSHF,TAKASHIMAYA CO LTD COM STK (Japan),inactive
NRCD,"Nashville Records, Inc. Common Stock",inactive
ULFS,Ultimate Franchise Systems Inc Common Stock,inactive
CNLTN,Connecticut Light & Power Company $2.00 Preferred Stock,inactive
BRYN,Bryn Resources Inc Common Stock,inactive
ATIXF,Analytixinsight Inc Common Shares (Canada),inactive
XRFSF,XRF Scientific Ltd. Shs (Australia),inactive
CLLKF,BICO GROUP AB Ordinary Shares,inactive
BITW,Bitwise 10 Crypto Index Fund Units Beneficial Interest,inactive
SOIFF,SCHRODER ORIENTAL INCOME FUND LTD ORD GBP0.01 (Guernsey),inactive
HACBF,Hachijuni Bank Ltd  Ord Ordinary Shares (Japan),inactive
CTAUF,CHINA TIANRUI AUTOMOTIVE INTERIORS CO LTD HKD SHS (Caymen Islands),inactive
GIGGF,Giga Metals Corp Common Shares,inactive
AVOGF,Avner Oil & Gas Ltd Ordinary Shares,inactive
FRRFF,4imprint Group Plc Ordinary Shares (United Kingdom),inactive
KMDHF,KOMEDA HLDGS CO LTD COM STK (Japan),inactive
IGEX,Indo Global Exchange(s) Pte. Limited Common Stock,inactive
TEZNY,Terna Rete Elettrica Nazionale SPA Unsponsored American Depository Receipt (Italy),inactive
GLPT,Global Profit Technologies Inc FL Common Stock,inactive
VDEKF,Veidekke Asa Ordinary Shares (Norway),inactive
AXDDF,Azucar Minerals Ltd Ordinary Shares,inactive
CYAGF,Cyber Agent Inc Ordinary Shares Japan (JP ),inactive
CCHGY,COCA-COLA HBC AG Unsponsored ADR (Switzerland),inactive
NEWH,"NewHydrogen, Inc. Common Stock",inactive
TMAUF,TECHNOLOGY METALS AUSTRALIA LTD Ordinary Shares (Australia),inactive
OWCP,OWC Pharmaceutical Research Corp. Common Stock,inactive
TUGHF,Tungtex Holding Ordinary Shares,inactive
SEYMF,"Solaria Energia Y Medio Ambiente, SA Shs (Spain)",inactive
HLPPF,Hang Lung Properties Ltd Ordinary Shares,inactive
TSPG,TGI Solar Power Group Inc Common Stock,inactive
WCFB,"WCF Bancorp, Inc. Cm St Common Stock",inactive
HLKHF,Hella KGAA Hueck & Co Inhaber-Aktien O.N.,inactive
GOKFF,GLOBAL OIL & GAS AG Ord Shs (Germany),inactive
SRUTF,Sproutly Cda Inc Ordinary Shares,inactive
INMNF,INCA MINERALS LTD ORDINARY FULLY PAID (Australia),inactive
ORZCF,Orezone Gold Corp Common Shares (Canada),inactive
ADHLF,Applied Development Holdings Limited Ordinary Shares (Bermuda),inactive
NUVR,NUVERA COMMUNICATIONS INC COM,inactive
MANA,GRAYSCALE DECENTRALAND TR MANA UNIT BEN INT ACCD INV SHS,inactive
SDRMF,SITEMINDER LTD ORDINARY FULLY PAID (Australia),inactive
PLMNF,Palamina Corp Ordinary Shares (Canada),inactive
SHEGF,SHINKO ELECTRIC INDUSTRIES CO LTD Ordinary Shares Japan(JP ),inactive
SPRZ,"Spriza, Inc. Common Stock",inactive
NANHF,Nan Hai Corp Ltd Ordinary Shares (Bermuda) HKD,inactive
MGNT,Meganet Corp Common Stock,inactive
REMI,"Remedent, Inc. Common Stock",inactive
FZMD,"Fuse Medical, Inc. Common Stock",inactive
CSWYF,China Shineway Pharmaceutical Group Limited Ordinary Shares (Cayman Islands),inactive
GSDT,GSDT Fintech Group Inc. Common Stock,inactive
RSKRS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 69KAREEM 1969 TOPPS LEW ALCINDOR ROOKIE (CARD) Shares of Beneficial Interest,inactive
BKUCF,Blue Sky Uranium Corp Common Shares,inactive
OPYGY,PJSC Polyus American Depositary Receipts - Sponsored,inactive
BZRD,"Blubuzzard, Inc. Common Stock",inactive
MFON,Mobivity Holdings Corp. Common Stock,inactive
MDIYF,MR D I Y GROUP M BERHAD ORDINARY SHARE (Malaysia),inactive
CIIHY,Citic Securities Co Ltd Unsponsored ADR (China),inactive
YQUFF,Quonia Socimi SA Ordinary Shares (Spain),inactive
LDSN,Luduson G Inc. Common Stock,inactive
UPGGY,Unifiedpost Group S.A. American Depositary Receipts - Unsponsored (Belgium),inactive
GVBT,Green Vision Biotechnology Corp. Common Stock,inactive
BBOP,BEBOP CHANNEL CORP COM,inactive
SOMXF,Sinomax Group Ltd. Ordinary Shares  Cayman Islands(KY ),inactive
VRDR,"Verde Resources, Inc. Com",inactive
RTOXF,Rotork Plc Ord 5p Ordinary Shares,inactive
NSRPF,Novo Res Corp Common shares (Canada),inactive
RRRUF,R&R REAL ESTATE INVT TR UNIT (Canada),inactive
PCFBF,Pacific Basin Shipping Ltd Ordinary Shares (Bermuda),inactive
SGPLF,SAGA PLC Ordinary Shares,inactive
RCKNS,RSE COLLECTION LLC MEMBERSHIP INT SER #KENNERSET Shares of Beneficial Interest,inactive
JMBRF,James Bay Resource Ltd. Ordinary Shares (Canada),inactive
SHNXY,Shandong Xinhua Pharmaceutical Co Ltd ADR Unsponsored (China),inactive
TLCO,Teleconnect Inc. Common Stock,inactive
KPCPF,Kasikornbank Public Co Ltd Shares Foreign Registered (Thailand),inactive
WWST,World Wide Stone Corp Common Stock,inactive
SAFRY,Safran S.A. Unsponsored ADR (France),inactive
HBCYF,Hsbc Holdings plc Ordinary Shares (United Kingdom),inactive
SGLFF,Sgl Group Ordinary Shares,inactive
AGPL,"Apple Green Holding, Inc. Common",inactive
XYZFF,Anacortes Mining Corp Ordinary Shares (Canada),inactive
BBME,Border Bancshares (Me) Common Stock,inactive
ANTCF,AION THERAPEUTIC INC COM (Canada),inactive
BDDDY,BID Corp Ltd Sponsored ADR (S. Africa),inactive
ARCUF,Arcus Development Group Inc. Common Shares (Canada),inactive
UTDE,"United E&P, Inc. Common Stock",inactive
RHBTS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 1937 HOBBIT Shares of Beneficial Interest,inactive
LMGHF,VICTORY PARTN VIII NORWAY HLDG AS LINK MOBILITY GROP HOLDING ASA Ordinary Shares,inactive
MNNLF,MENICON CO LTD COM STK (Japan),inactive
DSTZF,Distell Group Holdings (South Africa),inactive
UMCN,"UMC, Inc. Common Stock",inactive
RSEGS,RSE ARCHIVE LLC MEMBERSHIP INT SER - 2003 TOPPS BLACK REFRACTOR (LEBRON JAMES ROOKIE CARD),inactive
